"filename", "language", "JavaScript", "JSON", "JavaScript JSX", "Markdown", "PostCSS", "TypeScript", "JSON with Comments", "TypeScript JSX", "Python", "XML", "HTML", "Docker", "C++", "comment", "blank", "total"
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\utils\sessionHydration.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\utils\socketEvents.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\Forge3D.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1018, 0, 0, 0, 0, 0, 17, 69, 1104
"e:\wireup.ai - new\frontend\src\components\InteractiveNodeGraph.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 33, 52, 499
"e:\wireup.ai - new\frontend\src\components\PipelineAuditTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 13, 30, 442
"e:\wireup.ai - new\frontend\src\components\ProjectQuestionnaire\ProjectQuestionnaire.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 12, 19, 275
"e:\wireup.ai - new\frontend\src\components\Simulator3D.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 543, 0, 0, 0, 0, 0, 35, 51, 629
"e:\wireup.ai - new\frontend\src\components\ThreeViewport.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 550, 0, 0, 0, 0, 0, 83, 87, 720
"e:\wireup.ai - new\frontend\src\components\WokwiProofLab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 819, 0, 0, 0, 0, 0, 35, 84, 938
"e:\wireup.ai - new\frontend\src\components\WokwiSimulator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 720, 0, 0, 0, 0, 0, 15, 96, 831
"e:\wireup.ai - new\frontend\src\components\shared\ErrorBoundary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 4, 17, 181
"e:\wireup.ai - new\frontend\src\components\shared\ProjectLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 10, 12, 145
"e:\wireup.ai - new\frontend\src\components\shared\StageNav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 3, 21, 193
"e:\wireup.ai - new\frontend\src\components\sim\Avr8jsRunner.ts", "TypeScript", 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 7, 22, 192
"e:\wireup.ai - new\frontend\src\components\sim\CodeEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 2, 3, 30
"e:\wireup.ai - new\frontend\src\components\sim\ComponentLibrary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 13, 14, 108
"e:\wireup.ai - new\frontend\src\components\sim\ComponentLibraryData.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 2, 3, 104
"e:\wireup.ai - new\frontend\src\components\sim\DiagramViewer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 11, 17, 167
"e:\wireup.ai - new\frontend\src\components\sim\LibraryManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 12, 18, 183
"e:\wireup.ai - new\frontend\src\components\sim\SerialMonitor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 12, 12, 113
"e:\wireup.ai - new\frontend\src\components\sim\SimCanvas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 3, 19, 175
"e:\wireup.ai - new\frontend\src\components\sim\SimulatorCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 3, 14
"e:\wireup.ai - new\frontend\src\components\sim\SimulatorWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 13, 38, 396
"e:\wireup.ai - new\frontend\src\components\sim\WireOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 5, 5, 80
"e:\wireup.ai - new\frontend\src\components\sim\WirePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 3, 16
"e:\wireup.ai - new\frontend\src\components\sim\diagramStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 4, 10, 67
"e:\wireup.ai - new\frontend\src\components\sim\types.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"e:\wireup.ai - new\frontend\src\components\ui\PromptInputDynamicGrow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 2, 22, 287
"e:\wireup.ai - new\frontend\src\hooks\useCompiler.ts", "TypeScript", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 10, 12, 106
"e:\wireup.ai - new\frontend\src\hooks\useIsMobile.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 5, 19
"e:\wireup.ai - new\frontend\src\hooks\useMicRecorder.ts", "TypeScript", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 7, 14, 106
"e:\wireup.ai - new\frontend\src\hooks\useVoiceGuidance.ts", "TypeScript", 0, 0, 0, 0, 0, 565, 0, 0, 0, 0, 0, 0, 0, 10, 110, 685
"e:\wireup.ai - new\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 35, 33, 253
"e:\wireup.ai - new\frontend\src\lib\axios.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 1, 18
"e:\wireup.ai - new\frontend\src\lib\firebase.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"e:\wireup.ai - new\frontend\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 1, 4, 37
"e:\wireup.ai - new\frontend\src\pages\AssemblyPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 249, 26, 692
"e:\wireup.ai - new\frontend\src\pages\AuthPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 6, 21, 201
"e:\wireup.ai - new\frontend\src\pages\BuildNewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1296, 0, 0, 0, 0, 0, 70, 110, 1476
"e:\wireup.ai - new\frontend\src\pages\BuildPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1256, 0, 0, 0, 0, 0, 49, 56, 1361
"e:\wireup.ai - new\frontend\src\pages\ComponentsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 713, 0, 0, 0, 0, 0, 29, 39, 781
"e:\wireup.ai - new\frontend\src\pages\HeroPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 17, 29, 301
"e:\wireup.ai - new\frontend\src\pages\HomePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 982, 0, 0, 0, 0, 0, 5, 88, 1075
"e:\wireup.ai - new\frontend\src\pages\IdeationPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 586, 0, 0, 0, 0, 0, 24, 30, 640
"e:\wireup.ai - new\frontend\src\pages\ShoppingPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 13, 19, 314
"e:\wireup.ai - new\frontend\src\pages\Simulator3DPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 624, 0, 0, 0, 0, 0, 29, 75, 728
"e:\wireup.ai - new\frontend\src\store\useAuthStore.ts", "TypeScript", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 21, 140
"e:\wireup.ai - new\frontend\src\store\useProjectStore.ts", "TypeScript", 0, 0, 0, 0, 0, 628, 0, 0, 0, 0, 0, 0, 0, 69, 76, 773
"e:\wireup.ai - new\frontend\src\store\useSimulatorStore.ts", "TypeScript", 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 11, 25, 162
"e:\wireup.ai - new\frontend\src\store\useThemeStore.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"e:\wireup.ai - new\frontend\src\styles\desktop.css", "PostCSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"e:\wireup.ai - new\frontend\src\styles\forge3d.css", "PostCSS", 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 15, 58, 457
"e:\wireup.ai - new\frontend\src\styles\mobile.css", "PostCSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 87
"e:\wireup.ai - new\frontend\src\utils\physics.ts", "TypeScript", 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 45, 62, 354
"e:\wireup.ai - new\frontend\tsconfig.app.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 26
"e:\wireup.ai - new\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"e:\wireup.ai - new\frontend\tsconfig.node.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 25
"e:\wireup.ai - new\frontend\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 9, 49
"e:\wireup.ai - new\gemini.md", "Markdown", 0, 0, 0, 3703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 537, 4240
"e:\wireup.ai - new\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 899, 0, 0, 0, 78, 977
"e:\wireup.ai - new\package-lock.json", "JSON", 0, 843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 844
"e:\wireup.ai - new\package.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"e:\wireup.ai - new\public\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 97, 337
"e:\wireup.ai - new\scratch\comment_legacy.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 32
"e:\wireup.ai - new\scratch\inspect.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"e:\wireup.ai - new\scratch\inspect_project.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"e:\wireup.ai - new\scratch\search.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"e:\wireup.ai - new\scripts\dev.cjs", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 76
"e:\wireup.ai - new\scripts\kill-ports.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 73
"e:\wireup.ai - new\server.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"e:\wireup.ai - new\shared\types\SimulationBundle.ts", "TypeScript", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 12, 19, 131
"e:\wireup.ai - new\virtual-playground\backend\index.js", "JavaScript", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40, 268
"e:\wireup.ai - new\virtual-playground\backend\package-lock.json", "JSON", 0, 1224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1225
"e:\wireup.ai - new\virtual-playground\backend\package.json", "JSON", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"e:\wireup.ai - new\virtual-playground\frontend\README.md", "Markdown", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 75
"e:\wireup.ai - new\virtual-playground\frontend\eslint.config.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 24
"e:\wireup.ai - new\virtual-playground\frontend\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"e:\wireup.ai - new\virtual-playground\frontend\package-lock.json", "JSON", 0, 3959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3960
"e:\wireup.ai - new\virtual-playground\frontend\package.json", "JSON", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"e:\wireup.ai - new\virtual-playground\frontend\postcss.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9
"e:\wireup.ai - new\virtual-playground\frontend\public\favicon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\wireup.ai - new\virtual-playground\frontend\public\icons.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 1, 25
"e:\wireup.ai - new\virtual-playground\frontend\src\App.css", "PostCSS", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 20
"e:\wireup.ai - new\virtual-playground\frontend\src\App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 464, 0, 0, 0, 0, 0, 31, 60, 555
"e:\wireup.ai - new\virtual-playground\frontend\src\assets\react.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\wireup.ai - new\virtual-playground\frontend\src\assets\vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\wireup.ai - new\virtual-playground\frontend\src\components\behavior\BehaviorPlayground.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1474, 0, 0, 0, 0, 0, 84, 128, 1686
"e:\wireup.ai - new\virtual-playground\frontend\src\components\editor\CodeEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 6, 9, 113
"e:\wireup.ai - new\virtual-playground\frontend\src\components\layout\BottomPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 7, 12, 158
"e:\wireup.ai - new\virtual-playground\frontend\src\components\layout\RightSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 13, 19, 195
"e:\wireup.ai - new\virtual-playground\frontend\src\components\layout\Sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 6, 13, 142
"e:\wireup.ai - new\virtual-playground\frontend\src\components\layout\Topbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 22, 23, 317
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\Arduino.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 17, 19, 177
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\Button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 13, 14, 140
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\ErrorBoundary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 8, 35
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\LCD16x2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 9, 10, 116
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\LED.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 13, 13, 134
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\Resistor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 10, 12, 95
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\Scene.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 17, 38, 365
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\SchematicView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 532, 0, 0, 0, 0, 0, 8, 78, 618
"e:\wireup.ai - new\virtual-playground\frontend\src\components\three\Wire.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 18, 27, 210
"e:\wireup.ai - new\virtual-playground\frontend\src\data\project.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"e:\wireup.ai - new\virtual-playground\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 129
"e:\wireup.ai - new\virtual-playground\frontend\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 2, 12
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\SimulationEngine.ts", "TypeScript", 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 1, 33, 183
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\BehaviorConductor.ts", "TypeScript", 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 19, 32, 310
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\GPIOBus.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 7, 38
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\LogicEngine.ts", "TypeScript", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 5, 10, 80
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\SimState.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\SimulationManifest.ts", "TypeScript", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 9, 19, 126
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\peripherals\AudioPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 7, 35, 237
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\peripherals\BatteryPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 2, 12, 58
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\peripherals\BehaviorButtonPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 2, 11, 73
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\peripherals\OLEDPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 12, 10, 86
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\behavior\peripherals\VirtualFSPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 1, 10, 56
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\compiler.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 10, 54
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\cpu.worker.ts", "TypeScript", 0, 0, 0, 0, 0, 477, 0, 0, 0, 0, 0, 0, 0, 6, 100, 583
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\peripherals\ButtonPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 21, 94
"e:\wireup.ai - new\virtual-playground\frontend\src\simulation\peripherals\LCDPeripheral.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56
"e:\wireup.ai - new\virtual-playground\frontend\src\store\useProjectStore.ts", "TypeScript", 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 30, 76, 527
"e:\wireup.ai - new\virtual-playground\frontend\src\types\project.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 5, 60
"e:\wireup.ai - new\virtual-playground\frontend\tailwind.config.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 29
"e:\wireup.ai - new\virtual-playground\frontend\tsconfig.app.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 26
"e:\wireup.ai - new\virtual-playground\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"e:\wireup.ai - new\virtual-playground\frontend\tsconfig.node.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 25
"e:\wireup.ai - new\virtual-playground\frontend\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 2, 13
"e:\wireup.ai - new\virtual-playground\package.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"e:\wireup.ai - new\virtual-playground\scripts\dev.cjs", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 57
"e:\wireup.ai - new\virtual-playground\shared\types\SimulationBundle.ts", "TypeScript", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 14, 24, 166
"e:\wireup.ai - new\workflow\package-lock.json", "JSON", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"e:\wireup.ai - new\workflow\package.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"e:\wireup.ai - new\workflow\progress.json", "JSON", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"e:\wireup.ai - new\workflow\workflow.js", "JavaScript", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 290
"Total", "-", 3068, 24556, 636, 9471, 1196, 38764, 84, 28299, 197, 56, 4157, 25, 133, 4838, 12129, 127609